,clfOrig-clfOrigBlind,clfMit-clfMitBlind,clfOrig-clfMit,clfOrigBlind-clfMitBlind
SA-Sum,38.395563951833424,52.61520040816549,85.52079414502451,0.3950036717836107
SA-Mean,0.045321883000887304,0.04006266538430492,0.0400417803352514,0.021475008885081835
NSA-Sum,28.61086168500029,24.482120834876188,26.56810604253058,26.524876477345895
NSA-Mean,0.011581741350616442,0.014356737137157967,0.007979747724984797,0.007993962263323556
